rok;miesiac;dzien;zmienna;kaliski miasto Kalisz (WP);kamiennogórski miasto Kamienna Góra (DŒ);kamieñski miasto Kamieñ Pomorski (ZP);kartuski miasto Kartuzy (PM);kazimierski miasto Kazimierza Wielka (ŒK);kêdzierzyñsko-kozielski miasto Kêdzierzyn-KoŸle (OP);kêpiñski miasto Kêpno (WP);kêtrzyñski miasto Kêtrzyn (WM);kielecki miasto Kielce (ŒK);kluczborski miasto Kluczbork (OP);k³obucki miasto K³obuck (ŒL);k³odzki miasto K³odzko (DŒ);kolbuszowski miasto Kolbuszowa (PK);kolneñski miasto Kolno (PL);kolski miasto Ko³o (WP);ko³obrzeski miasto Ko³obrzeg (ZP);konecki miasto Koñskie (ŒK);koniñski miasto Konin (WP);koszaliñski miasto Koszalin (ZP);koœciañski miasto Koœcian (WP);koœcierski miasto Koœcierzyna (PM);kozienicki miasto Kozienice (MZ);krakowski miasto Kraków (MP);krapkowicki miasto Krapkowice (OP);krasnostawski miasto Krasnystaw (LB);kraœnicki miasto Kraœnik (LB);kroœnieñski miasto Krosno (PK);kroœnieñski miasto Krosno Odrzañskie (LS);krotoszyñski miasto Krotoszyn (WP);kutnowski miasto Kutno (£D);kwidzyñski miasto Kwidzyn (PM)
2010;9;26;Produkcja w szt.;9793.759789271278;7958.236421189404;7065.460865873097;6664.924024607239;5250.9870991277085;4613.262174691786;8993.689852330808;9592.531923253966;9244.389534626658;5006.874427299614;9452.461046384642;8784.858567528045;4698.925003708142;2426.0904796403947;3235.4429841891697;6463.354694560324;7601.428294385701;1293.2206466975438;9890.35944427494;322.9306250234554;2093.3901413495905;3792.4033832768646;2812.300341210785;1584.2958183464816;9334.838589902745;6490.46802579282;3214.86016684827;2449.349176525235;5489.973046934643;6426.302399591668;7674.472915649205
2005;7;25;Produkcja w szt.;5474.709840719028;8248.427755029757;7060.277054900626;4874.219818948855;7667.555189853887;1277.363840456135;1810.3723736946365;8366.670247636479;8248.23168629742;8954.699330998574;7656.198544448105;4474.321274693314;1065.4590905164196;3969.191264724724;4224.755038610303;5657.365838830011;323.2844918195177;236.3465747252902;9551.762715963549;1330.7817226136776;4785.576828471644;9746.91273101515;8183.940763713471;2312.885934707015;49.604276182881875;3529.75633001576;4129.0905446337965;4669.193519723816;9304.044565751667;3621.5290542913003;6886.70700255437
2010;5;11;Koszty w z³;9639.79471399872;4559.9417617772;3767.9171139149257;6241.365944344343;5413.363773170969;1732.7597762073399;4425.352551635456;8856.197187597105;3912.0759689430915;5924.083444417195;4299.727416290645;1990.0556010839243;1650.1265651767537;8459.630449257467;9392.137166005348;5641.924826119489;2700.6866875110145;7348.503204063828;8154.30126794737;9923.181681771874;6582.105840271205;3385.029757347856;7269.91524070352;1734.678392411334;7059.3055053305125;5241.436782680003;8001.6162428118905;8807.003454514022;3810.137177282783;9683.248861816106;4608.99677919121
2009;3;11;Koszty w z³;2879.2785802248154;5486.589401876845;6389.90240732282;9739.924894843625;1290.353587118388;4080.2111434424783;4722.696373375273;18.904510187308652;2642.163441238229;3584.967551938707;9211.970263239047;379.8610578927297;4827.597394794362;9094.937460201447;4866.599568354158;4502.02918485171;7950.722132500183;1675.4535876335274;4364.436506797899;3009.2879806318106;7307.73718285212;9483.031132364778;4537.184177804047;2533.286089195219;8489.977799442839;4146.76534444261;4669.854227020064;644.8775000139173;1535.544664260573;1732.7924900333057;8663.455687303438
2008;5;24;Produkcja w szt.;7550.158232501085;8101.440848056942;4883.871327535389;5423.112344116412;8279.218161158411;8120.925352587535;8136.160203360144;3416.7314590904907;3432.073139980306;7322.445770405467;3360.2821779428914;6313.536819346757;129.54620273044614;7625.5130628025545;4236.343853981049;9248.760989387707;3033.714950869781;9935.869490760519;4761.55070246092;3655.3307829421155;9359.90779034751;5490.704293362608;3626.735728609893;5090.65846669999;6653.182540766627;4549.727765703102;5303.44840902506;4700.339033804026;2913.334067672051;3913.121411913779;4754.745800678156
2009;9;16;Zamówienia pó³produktów w kg;9783.79285821767;5211.001269509403;9818.568030564738;6867.976990091974;566.1186664727059;2133.3664734683757;3218.6481041451866;4615.70362533608;4107.287402016829;1069.9782929927326;9170.771906175305;3447.144383471518;3761.263527209736;7876.99966915211;830.8602954202604;6617.272787976532;9995.189078348996;868.2430795319951;4174.923958371368;7197.832560134466;4091.24662062192;8156.630424441281;9862.552373810955;6151.719882209866;3248.756094723851;6614.771033621603;54.25582215413449;2422.144920783831;5075.088981688018;2037.484307205476;8410.502029968655
2009;7;10;Sprzeda¿ w z³;5879.607536057057;1837.8979867154167;7140.152468728782;9606.08651441524;458.2939833721977;46.232029142964095;3414.094676459506;1546.5458061703873;1566.2143263307871;3764.1376208586753;6439.514693547391;356.06329067952913;8751.002562246484;9066.165127422606;9505.976621852526;8093.075921800709;84.90032834582718;9930.57741013084;840.4559176795334;7029.039816492096;2566.6510782367436;8662.265322474846;5052.195523909639;9565.273201245373;4884.357906858147;8284.247897665702;854.0838821267482;5080.0853197354745;9386.53479063281;4763.050788308504;6072.82233504692
2007;11;15;Sprzeda¿ w z³;2805.8954898906018;3759.227657423745;7278.906504990226;9450.948052833206;9687.735568742777;588.4545611366932;2076.7886064571007;7539.951911987244;6590.16978993317;5611.300100948335;4001.7836303789554;9702.454078200333;6156.349177846741;7479.839112183666;6811.759113422528;3074.262026507404;1477.386433597041;911.355215878945;3885.208402022379;6943.019371464864;4564.525554026042;1893.0417731777416;626.3393674113049;9183.3806104097;7966.155905506308;3901.1949231890817;486.3522268968856;9838.421522378732;1099.8028346926835;9529.73046611372;6839.98238209983
2010;5;23;Zamówienia pó³produktów w kg;5863.600427809912;8928.60695689183;8688.673584217553;2446.1290308042485;607.287169521571;8437.352750138509;6811.110953112109;9888.229785245236;6093.342026197764;1292.1914516251397;2363.1064918102916;9820.684704939405;9887.478858154762;289.55599273413293;1654.4470729387672;2125.660217007417;520.7177940333629;7624.380726124073;7827.984413008734;8347.839985330564;9145.225937124003;2078.6482237043847;7709.09603111393;9879.546553446786;2257.0997703967723;9610.938500446324;2327.8293803347983;3853.0480871665386;4069.1582069593424;1225.4582910388433;7260.279160014617
2009;6;22;Produkcja w szt.;4946.901902696396;8853.110160227663;9170.190164589401;8441.544335461802;2420.305502054193;9825.575727125517;9406.943517672014;2650.228668489496;952.0142435420531;2676.974356858327;4324.1680744566;7883.608337734791;1347.1599194318085;283.5875391976916;4804.49835803881;778.7485731163446;9741.044934311622;2826.772696641353;2004.1563469427203;2922.821098955962;7485.463117738691;6716.944832029174;6638.616189153117;9024.945733703615;5983.687291609805;1706.3487971495306;1397.0171424958767;3201.2936090219523;3364.071267026242;7917.003326175865;7286.4102028514135
2008;6;11;Zamówienia pó³produktów w kg;2340.001449474929;4075.3132149757466;8924.153115802523;2808.254046587666;2393.2850600440693;1870.8334364822376;2516.0980653944575;6306.548016833976;2670.0610744328947;2012.541841346268;9015.129049975134;7270.091159487735;4527.38615295549;8166.053953235693;2143.859885176396;2470.7281575654993;8920.391166332452;5499.539526678596;6788.41534234426;9259.616516945947;2215.75580153743;2972.650488755302;3364.2524771929516;9858.855613598145;7757.721070523807;6130.865894677927;9123.025434077555;3529.9027968281584;9071.948834545467;4769.57657159901;7310.22100131959
2009;0;17;Sprzeda¿ w z³;6466.078829497127;7252.718429636987;6783.454027831497;10.269382212101386;9112.763271706703;9131.991744078992;5041.708888841504;5484.511729973486;5051.874738764065;4126.032001914901;9116.591241113912;8609.063117250389;8068.341603057551;7054.872236577642;5033.239131427127;2906.129255975175;7694.982672376317;7174.479285237633;2981.4215163199533;2886.2304283715057;3160.706947947497;7004.87784842894;6144.457838214132;9992.953187617499;8032.235442983007;9393.073903634962;5260.8736809102575;6290.70989226298;9966.152700603798;3606.9752337574846;801.4228590009209
2008;1;13;Koszty w z³;8926.559882206691;9284.921816094347;3455.5999254453186;9023.390708327684;5487.4910673693175;4601.751573446619;8545.24721296795;1004.7588023567233;2791.725577905396;9980.190777656442;4709.205137221455;6720.067469632416;6119.098021481151;2687.577697923863;3701.2873585906623;9628.30859423057;1875.6459620070832;8490.181508462978;9561.692143984947;3258.1057027203374;1859.8613285263855;5588.778985152213;6304.641045631988;3141.437693135305;6012.114498601797;6206.1799569029745;8049.913820496453;1728.4441463661692;9744.96444090271;6243.267090167514;1743.8479456567247
2005;9;3;Koszty w z³;5650.301405242178;1811.8824453587633;8308.900632082625;5741.988077905395;5366.437559692919;3574.2093412031527;7672.632122163895;3692.6594464564587;6459.500558518682;2960.994242050148;9809.008345854403;4171.5892533307515;5711.603411808427;1628.2331648044378;1870.9110756890245;3682.559369709376;3170.0978997509023;7060.1170176964215;9457.703913322739;1005.9800068647628;8341.72393980441;1849.4146030307213;5713.285710224877;5385.8711835292615;5374.5756733106355;5512.198710426528;4445.07284958361;493.5266623426371;3097.330560173098;909.972559903629;1966.3655380608814
2007;10;25;Produkcja w szt.;5216.689758439809;8397.537700638502;5682.285599633149;5272.786558188216;6815.227352555619;8664.819650025425;2500.375115329054;6006.711224026305;8930.482546078096;1114.8151606498059;9695.593045858039;3819.959121568989;3519.1232829178775;199.52955130905002;8058.245795242964;6363.151385081324;3719.5277614779534;76.64046536470237;1161.7280817668764;853.7055196910459;5036.9402135988685;2426.3156315474534;1560.8257021363747;1927.8111502394902;5235.721476217474;8674.056695956726;9041.381068698278;6374.778741550351;5752.719885549584;5998.530984915968;5869.137603372951
2008;10;10;Sprzeda¿ w z³;7023.880773842198;6093.203397314096;6571.206572279755;5552.316489815246;2481.8050783544477;9731.550700907348;2787.826185913889;9122.626092011962;2543.766125888085;9458.166143869055;5350.432854383892;8136.251483689769;5939.1318250279855;2072.353290892144;167.39296264659086;8248.432814120919;1394.179294761786;1508.747056102111;2768.949338792013;3726.2257592321557;526.2520337773668;8638.792093236045;1122.9155434356219;8144.607884264277;4841.929327979539;8268.046644213377;5325.5296974775;7389.647137435864;1055.822616893124;605.0084816365963;3896.780986556063
2008;7;26;Koszty w z³;708.51097889438;5949.090975840374;7522.858374480636;5585.443714974601;9206.45371952787;5882.833295757772;8988.75755380133;1889.2181345129577;8921.569287508739;9599.83530008087;775.4770509919284;5912.114622496923;2275.498738713191;7213.987353727307;8518.683595269764;2587.905966636759;6444.592435212824;2618.8743200804533;1190.4528949530668;5550.912007460543;8198.990281580289;4013.2955077201605;982.2834917786194;9737.652893734796;6684.560876752832;2142.6660801049456;6016.981328677941;2939.279911584286;25.6877231504371;1101.5786082145796;8549.639819758775
2010;1;26;Produkcja w szt.;5004.774741187313;2828.51299197976;1891.3609970994905;6030.908060326406;5956.577041514423;9176.530348126673;3316.8493697993217;7208.355458098255;2868.647952861251;4581.680221549793;1407.1797652291395;9299.11668701969;1943.8757024422505;163.47688288451457;3639.3235961048654;2634.2913842695602;1360.9313386551125;3028.606043162624;8673.898013418215;5923.918841330631;5480.419856289165;7541.699131181748;9842.099191575724;811.1038733540831;8467.165615244867;587.8153489676963;6536.469401095251;142.12646062278344;1005.6906641069086;199.49685231127833;2187.444106257792
2008;7;26;Produkcja w szt.;5394.171515462441;8255.030511316285;6993.683952864471;6017.25492460203;6258.806456475202;2409.9376336265454;7366.141121022114;1880.4054846459217;7502.058765463529;308.82643048583014;6161.302981129579;9987.361828483406;5506.97358160732;5363.086189925907;5858.426481315737;1864.2531163277376;2979.1015382126516;3724.030076467818;3314.9370954836477;7305.626662279595;5125.298917782908;160.33658679163955;7522.935852828428;4839.2767459057695;2799.3585046498047;535.5759043706631;6590.376921983156;5942.801035745414;3997.8282298424474;7545.060414682109;823.4459408726358
2008;0;27;Zamówienia pó³produktów w kg;6879.312958066755;6118.001747151298;5234.020813477985;4193.781021585446;9794.860308858855;1344.536668810734;1232.821482472848;2364.457111789455;9595.837067112694;1916.1462374685223;6826.866960738268;9346.127602959283;2804.5498510216503;2081.301055832072;8048.477617080129;6180.471291392938;8134.259214150566;4414.736988449097;956.7230196457522;569.3490031501502;7647.606006697648;3898.0294655168946;8237.939929060907;4125.3180931369725;1252.2967177519783;5796.179154373199;2185.6511135888923;733.9870120039805;4253.591496216485;9913.527605430703;8589.00379082832
2010;5;30;Produkcja w szt.;3666.5824503511803;5042.2945268482545;7009.863466581029;454.87137770424124;9614.137662002277;4740.343428115485;8572.828768784539;1524.3467949910428;5595.947584155994;9568.891354486843;602.6491546742418;3167.7897847598724;9740.608322049755;4701.261046088581;9789.05134786506;9320.782212861162;6866.82713009272;7250.904166658746;6527.857753768261;3146.03606501534;2545.0065108842637;4766.6393331810905;4102.414387246574;9911.512858305181;2659.5160865220014;3062.880817145538;5622.32867681187;3102.0040773302217;145.54305709486903;4299.475426628019;6160.009017009057
2009;8;14;Koszty w z³;227.6140171771568;8721.101341436906;8279.008915358394;8308.522574685012;2035.8236918328664;4596.453364319962;3700.792635281099;5102.867780183139;9459.881855415519;7828.108085106713;8201.843996162634;8146.104930870089;740.0109481232298;7595.315747145357;2723.752456238928;4070.081312485672;5596.1992255584855;8741.987433324146;3961.517286124293;2872.2894733488592;8563.3758563928;1895.2335838548152;7146.665614633644;6799.250474563151;83.63042118511244;6105.734469169649;9506.267894406432;496.9965568557244;4418.282819836294;6385.731540245601;5887.413147248209
2009;9;1;Sprzeda¿ w z³;8839.357880864229;9175.652993361678;2834.554119029624;1720.1494875632318;4958.662876237473;4128.093335651466;4404.084218708881;6983.472847925181;9298.408182401878;5289.1507264277025;378.4253467993748;6714.864658782371;8139.119084004801;7864.345142015988;5622.43903169344;2741.2906808970693;846.4714441676014;62.389703647990345;1301.4145144527045;792.9423098442678;1362.722660565393;7128.239005283954;7333.368145426362;5254.273695076006;4097.066224883893;8518.429762932637;9044.499722303253;5329.577475649609;9558.240794457435;8173.848828492467;8473.667600051196
2010;6;23;Sprzeda¿ w z³;5212.991694635327;5919.518327622109;9773.455610851912;1534.7945204031644;4802.387548320906;2651.7004583382554;7111.094167035768;484.18551951377344;6096.891607974662;3844.5146317638946;7713.303887893039;7906.2387828746905;7064.986102764796;3791.746561047317;1943.577461649969;6684.761746894707;3788.8307130506173;8231.85753389987;2314.027466182642;5210.776774784592;9604.440521096523;9801.23191540934;8267.165495036228;7696.308276175935;3221.0635102270944;3046.2269224964534;5164.079693417887;4543.951398763771;5495.350301027738;4463.080204850664;2511.056772049215
2006;2;12;Koszty w z³;7382.150287955005;5756.826705729502;9380.213644786996;2697.4624917070523;4040.376217969426;7215.173824591318;9517.385770446148;1522.6175869944714;1591.470070940476;3873.5466898711966;7073.86441095446;840.5868558065288;1097.4612529488982;3124.5329870165974;3089.1899769580887;2866.84246334137;951.7690086399111;8620.486275310092;1954.8208915295495;5470.260391873217;9129.124548684273;690.2794752191232;1434.2730199168063;223.10469677656596;5771.843953977556;3132.523153260176;5967.153623064738;2022.3353090676287;3347.866089691803;8759.824989281997;1493.473874432708
2009;8;29;Sprzeda¿ w z³;4316.307356708407;2671.898702746077;5617.224389068184;3762.525605294309;3574.5685488620384;3960.735966760731;1786.9765947670946;6768.705754934708;9940.299499161732;6195.64678464682;1728.1306780868322;5802.357805701657;6766.10204512177;9580.416300962781;7754.665539763539;3477.5765229825806;728.6651547162526;1662.3625549700093;1190.2416125851012;5301.290980241841;7342.356408000077;2930.187319694887;7517.647945155602;4821.406933537208;7631.8048634125635;1122.4696893576192;5388.8063358013615;7165.91812143647;6740.147897440512;4078.6492318596534;1370.6423471800488
2007;5;5;Zamówienia pó³produktów w kg;2796.4097823948096;6935.349719678819;5649.15291568286;2613.5818740817585;420.93487131774185;1594.8800147998331;3581.1260988569693;3946.4551640607947;1829.5922858574586;70.1759761644949;2241.745482412115;2086.521847617746;7049.016954125726;805.0884751581;6265.1926397465095;9109.75023165896;62.1785092229632;9759.017532215868;7329.8940152913065;1078.3957345543527;1101.0990713365932;9881.718457880688;8891.22131099519;63.85843994722862;1935.153157161762;3800.4353477237664;1768.1987957832223;2095.0323474695133;2598.8486884672434;2736.025719535793;9990.038355913954
2006;8;12;Zamówienia pó³produktów w kg;6057.720319441818;9117.986432199423;370.36630368275314;2196.6904857167046;2618.1965174646425;5042.253430381545;9335.939194329218;4011.0688743040146;8566.228255406155;6413.961144879939;1862.9196474456521;6601.389200315188;2201.50062492223;5386.9804511415805;6973.114332938689;3245.0144236268065;1994.133744625155;883.1056605213128;8857.90893107204;2644.0939673271437;5561.550281953068;8818.93442990685;3386.9170892147226;1349.3327898624852;886.1055045844469;3965.3711104444224;5558.716258204437;6846.077389471188;2608.2584490598115;8122.675465131093;7881.7691179308795
